name,monument_type,place,taluka,district,notification_status,lat,lon,geocode_status
Kharda Fort,Fort,Kharda,Jamkhed,Ahmednagar,First,18.637325,75.475202,fallback
Gadhi - Ahilyabai Holkar Birthplace,Temple,Chondi,Jamkhed,Ahmednagar,Final,,,failed
Raghobadada Wada,Other,Kopargaon,Kopargaon,Ahmednagar,Final,19.885,74.4762,fallback
Lakshmi Temple (Shrigonda),Temple,Shrigonda,Shrigonda,Ahmednagar,Final,18.61452,74.699067,fallback
Raghaveshwar Mahadev Temple,Temple,Kopargaon,Kopargaon,Ahmednagar,Final,19.885,74.4762,fallback
Siddheshwar Mahadev Temple (Limpangaon),Temple,Limpangaon,Shrigonda,Ahmednagar,Final,18.581704,74.654083,fallback
Senapati Bapat Birthplace,Other,Parner,Parner,Ahmednagar,Final,19.010674,74.433563,fallback
Harinarayan Math,Other,Benwadi,Karjat,Ahmednagar,Final,18.493437,74.974265,fallback
"Nimbalkar Gadhi, Chatri, Kareshwar Temple",Other,Kharda,Jamkhed,Ahmednagar,Final,18.637325,75.475202,fallback
